brand_shades,brand_short,product,product_short,hex,H,S,V,L,group,H_was_missing,S_was_missing,V_was_missing,L_was_missing,group_was_missing,brand_was_missing,brand_short_was_missing,product_was_missing,product_short_was_missing,hex_was_missing,brand_all,product_line,url,description,imgSrc,imgAlt,name,specific,colorspace,hue,sat,lightness,brand_missing,product_missing,url_missing,description_missing,imgSrc_missing,imgAlt_missing,name_missing,specific_missing,colorspace_missing,hex_missing,hue_missing,sat_missing,lightness_missing,approx_release_date,approx_release_date_dt,release_year,brand_shades_missing,brand_short_missing,product_shades_missing,product_short_missing,H_missing,S_missing,V_missing,L_missing,group_missing,H_was_missing_missing,S_was_missing_missing,V_was_missing_missing,L_was_missing_missing,group_was_missing_missing,brand_was_missing_missing,brand_short_was_missing_missing,product_was_missing_missing,product_short_was_missing_missing,hex_was_missing_missing,product_line_missing,brand_missing_missing,product_missing_missing,url_missing_missing,description_missing_missing,imgSrc_missing_missing,imgAlt_missing_missing,name_missing_missing,specific_missing_missing,colorspace_missing_missing,hex_missing_missing,hue_missing_missing,sat_missing_missing,lightness_missing_missing,approx_release_date_missing,approx_release_date_dt_missing,release_year_missing
,,,,#4D3329,,,,,,,,,,,,,,,,Dose Of Colors,Meet Your Hue Foundation,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052,139 Deep (deep w/ neutral w/ red undertones),https://images.ulta.com/is/image/Ulta/2553486sw?$50px$,139 Deep (deep w/ neutral w/ red undertones),Deep,139,RGB,16.6666666666667,0.305084745762712,0.231372549019608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#4E2F22,,,,,,,,,,,,,,,,Anastasia Beverly Hills,Luminous Foundation,https://www.ulta.com/luminous-foundation?productId=pimprod2008586,550W (deep skin with a neutral undertone),https://images.ulta.com/is/image/Ulta/2551456sw?$50px$,550W (deep skin with a neutral undertone),Neutral,550W,RGB,17.7272727272727,0.392857142857143,0.219607843137255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#4E312D,,,,,,,,,,,,,,,,Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,91WR (ultra-deep warm w/ rich undertone),https://images.ulta.com/is/image/Ulta/2549586sw?$50px$,91WR (ultra-deep warm w/ rich undertone),Neutral,91WR,RGB,7.27272727272727,0.268292682926829,0.241176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#4E332B,,,,,,,,,,,,,,,,Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,90WO (ultra-deep warm w/ peachy undertone),https://images.ulta.com/is/image/Ulta/2549583sw?$50px$,90WO (ultra-deep warm w/ peachy undertone),Neutral,90WO,RGB,13.7142857142857,0.289256198347107,0.237254901960784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#4E3530,,,,,,,,,,,,,,,,FENTY BEAUTY by Rihanna,Pro Filt'r Soft Matte Powder Foundation,https://www.sephora.com/product/fenty-beauty-rihanna-pro-filt-r-soft-matte-powder-foundation-P466829?icid2=products%20grid:p466829,"498 for very rich, deep skin with neutral undertones",/productimages/sku/s2413839+sw.jpg,498 0.32 oz/ 9.1 g,Neutral,498,RGB,10.0,0.238095238095238,0.247058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05/21,2021-05-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#4F2E1E,,,,,,,,,,,,,,,,Anastasia Beverly Hills,Luminous Foundation,https://www.ulta.com/luminous-foundation?productId=pimprod2008586,520W (deep skin with a red olive undertone),https://images.ulta.com/is/image/Ulta/2551449sw?$50px$,520W (deep skin with a red olive undertone),Neutral,520W,RGB,19.5918367346939,0.44954128440367,0.213725490196078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#4F322C,,,,,,,,,,,,,,,,BECCA Cosmetics,Ultimate Coverage 24 Hour Foundation,https://www.ulta.com/ultimate-coverage-24-hour-foundation?productId=xlsImpprod18191081,Cacao 6C2 (very deep espresso w/ cool undertones),https://images.ulta.com/is/image/Ulta/2528180sw?$50px$,Cacao 6C2 (very deep espresso w/ cool undertones),Cacao,6C2,RGB,10.2857142857143,0.284552845528455,0.241176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#4F352B,,,,,,,,,,,,,,,,KVD Vegan Beauty,True Portrait Medium Coverage Shake Foundation,https://www.ulta.com/true-portrait-medium-coverage-shake-foundation?productId=pimprod2018125,Deep 096 (rich-deep golden with neutral undertone),https://images.ulta.com/is/image/Ulta/2570611sw?$50px$,Deep 096 (rich-deep golden with neutral undertone),Deep,096,RGB,16.6666666666667,0.295081967213115,0.23921568627451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#502F27,,,,,,,,,,,,,,,,Too Faced,Born This Way Undetectable Medium-to-Full Coverage Foundation,https://www.ulta.com/born-this-way-undetectable-medium-full-coverage-foundation?productId=xlsImpprod12621017,Truffle (rich w/ golden undertones),https://images.ulta.com/is/image/Ulta/2529027sw?$50px$,Truffle (rich w/ golden undertones),Truffle,2,RGB,11.7073170731707,0.34453781512605,0.233333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/21,2021-04-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#50332B,,,,,,,,,,,,,,,,Morphe,Fluidity Full-Coverage Foundation,https://www.ulta.com/fluidity-full-coverage-foundation?productId=pimprod2003463,F5.80 Neutral (deepest w/ slightly golden undertones),https://images.ulta.com/is/image/Ulta/2541972sw?$50px$,F5.80 Neutral (deepest w/ slightly golden undertones),Neutral,F5.80,RGB,12.972972972973,0.300813008130081,0.241176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#50342F,,,,,,,,,,,,,,,,Milani,Conceal + Perfect Smooth Finish Cream-To-Powder Foundation,https://www.ulta.com/conceal-perfect-smooth-finish-cream-powder-foundation?productId=pimprod2012993,Cool Cocoa,https://images.ulta.com/is/image/Ulta/2558886sw?$50px$,Cool Cocoa,Cool Cocoa,2,RGB,9.09090909090909,0.259842519685039,0.249019607843137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#503628,,,,,,,,,,,,,,,,Dose Of Colors,Meet Your Hue Foundation,https://www.ulta.com/meet-your-hue-foundation?productId=pimprod2008052,138 Deep (deep w/ cool neutral undertones),https://images.ulta.com/is/image/Ulta/2553485sw?$50px$,138 Deep (deep w/ cool neutral undertones),Deep,138,RGB,21.0,0.333333333333333,0.235294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#503630,,,,,,,,,,,,,,,,PÜR,4-In-1 Love Your Selfie Longwear Foundation & Concealer,https://www.ulta.com/4-in-1-love-your-selfie-longwear-foundation-concealer?productId=pimprod2005671,DPN4 Coffee (rich brown skin w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2545385sw?$50px$,DPN4 Coffee (rich brown skin w/ neutral undertones),Coffee,DPN4,RGB,11.25,0.25,0.250980392156863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/21,2021-04-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#512F22,,,,,,,,,,,,,,,,PAT McGRATH LABS,Sublime Perfection Foundation,https://www.sephora.com/product/skin-fetish-sublime-perfection-foundation-P447519?icid2=products%20grid:p447519,Deep 35 deepest with red neutral undertones,/productimages/sku/s2257210+sw.jpg,Deep 35 1.18 oz/ 35 ml,Deep,35,RGB,16.5957446808511,0.408695652173913,0.225490196078431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05/25,2025-05-01,2025.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#513029,,,,,,,,,,,,,,,,KVD Vegan Beauty,Lock-It Foundation,https://www.ulta.com/lock-it-foundation?productId=pimprod2018138,Deep 83 C (rich deep cocoa with cool undertone),https://images.ulta.com/is/image/Ulta/2570727sw?$50px$,Deep 83 C (rich deep cocoa with cool undertone),Deep   C,83,RGB,10.5,0.327868852459016,0.23921568627451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02/21,2021-02-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#513228,,,,,,,,,,,,,,,,NYX Professional Makeup,Born To Glow Naturally Radiant Foundation,https://www.ulta.com/born-glow-naturally-radiant-foundation?productId=pimprod2006994,Deep Ebony (deepest deep espresso w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2547543sw?$50px$,Deep Ebony (deepest deep espresso w/ neutral undertone),Deep Ebony,2,RGB,14.6341463414634,0.338842975206612,0.237254901960784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#513624,,,,,,,,,,,,,,,,PAT McGRATH LABS,Sublime Perfection Foundation,https://www.sephora.com/product/skin-fetish-sublime-perfection-foundation-P447519?icid2=products%20grid:p447519,Deep 36 deepest with neutral undertones  ,/productimages/sku/s2257228+sw.jpg,Deep 36 1.18 oz/ 35 ml,Deep,36,RGB,24.0,0.384615384615385,0.229411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05/25,2025-05-01,2025.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#513D37,,,,,,,,,,,,,,,,L'Oréal,Infallible Fresh Wear 24HR Foundation,https://www.ulta.com/infallible-fresh-wear-24hr-foundation?productId=pimprod2002481,Ebony,https://images.ulta.com/is/image/Ulta/2538154sw?$50px$,Ebony,Ebony,2,RGB,13.8461538461538,0.191176470588235,0.266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#52382D,,,,,,,,,,,,,,,,Beauty Bakerie,InstaBake Aqua Glass Foundation,https://www.ulta.com/instabake-aqua-glass-foundation?productId=pimprod2009084,303 Warm,https://images.ulta.com/is/image/Ulta/2552711sw?$50px$,303 Warm,Warm,303,RGB,17.8378378378378,0.291338582677165,0.249019607843137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#523B33,,,,,,,,,,,,,,,,CoverGirl,Full Spectrum Matte Ambition All Day Foundation,https://www.ulta.com/full-spectrum-matte-ambition-all-day-foundation?productId=pimprod2002621,Deep Cool 3  selected,https://images.ulta.com/is/image/Ulta/2540489sw?$tn$,Deep Cool 3,Deep Cool,3,RGB,15.4838709677419,0.233082706766917,0.26078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11/20,2020-11-01,2020.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#532E15,,,,,,,,,,,,,,,,beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,4.60 Neutral very deep with neutral undertones,/productimages/sku/s2097376+sw.jpg,4.60 Neutral,Neutral,4.60,RGB,24.1935483870968,0.596153846153846,0.203921568627451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07/18,2018-07-01,2018.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#533020,,,,,,,,,,,,,,,,Anastasia Beverly Hills,Luminous Foundation,https://www.ulta.com/luminous-foundation?productId=pimprod2008586,510W (deep skin with a warm undertone),https://images.ulta.com/is/image/Ulta/2551448sw?$50px$,510W (deep skin with a warm undertone),Neutral,510W,RGB,18.8235294117647,0.443478260869565,0.225490196078431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#53332A,,,,,,,,,,,,,,,,Tarte,Amazonian Clay Full Coverage Foundation SPF 15,https://www.ulta.com/amazonian-clay-full-coverage-foundation-spf-15?productId=xlsImpprod4130103,60H Mahogany (very deep skin w/ peach undertones),https://images.ulta.com/is/image/Ulta/2538333sw?$50px$,60H Mahogany (very deep skin w/ peach undertones),Mahogany,60H,RGB,13.1707317073171,0.328,0.245098039215686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/21,2021-04-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#533730,,,,,,,,,,,,,,,,Makeup Revolution,Conceal & Glow Foundation,https://www.ulta.com/conceal-glow-foundation?productId=pimprod2019330,F18 (dark skin tones w/ warm undertone)  selected,https://images.ulta.com/is/image/Ulta/2570196sw?$tn$,F18 (dark skin tones w/ warm undertone),Neutral,F18,RGB,12.0,0.267175572519084,0.256862745098039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#534139,,,,,,,,,,,,,,,,L.A. Girl,Pro.Matte Foundation,https://www.ulta.com/promatte-foundation?productId=xlsImpprod17631407,Ebony,https://images.ulta.com/is/image/Ulta/2540131sw?$50px$,Ebony,Ebony,2,RGB,18.4615384615385,0.185714285714286,0.274509803921569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#542911,,,,,,,,,,,,,,,,beautyblender,Bounce™ Liquid Whip Long Wear Foundation,https://www.sephora.com/product/bounce-liquid-whip-longwear-foundation-P433987?icid2=products%20grid:p433987,4.70 Cool very deep with cool undertones,/productimages/sku/s2097384+sw.jpg,4.70 Cool,Cool,4.70,RGB,21.4925373134328,0.663366336633664,0.198039215686275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,07/18,2018-07-01,2018.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#54332A,,,,,,,,,,,,,,,,Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Rich Mahogany,https://images.ulta.com/is/image/Ulta/2558956sw?$50px$,Rich Mahogany,Rich Mahogany,2,RGB,12.8571428571429,0.333333333333333,0.247058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11/20,2020-11-01,2020.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#54332B,,,,,,,,,,,,,,,,Juvia's Place,I Am Magic Foundation,https://www.ulta.com/i-am-magic-foundation?productId=pimprod2006831,110 Senegal (for the deepest darkest skin w/ a neutral undertone),https://images.ulta.com/is/image/Ulta/2550477sw?$50px$,110 Senegal (for the deepest darkest skin w/ a neutral undertone),Senegal,110,RGB,11.7073170731707,0.322834645669291,0.249019607843137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02/21,2021-02-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#543F35,,,,,,,,,,,,,,,,Urban Decay Cosmetics,Stay Naked Weightless Liquid Foundation,https://www.ulta.com/stay-naked-weightless-liquid-foundation?productId=pimprod2007471,91NN (ultra-deep neutral w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2549577sw?$50px$,91NN (ultra-deep neutral w/ neutral undertone),Neutral,91NN,RGB,19.3548387096774,0.226277372262774,0.268627450980392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#544034,,,,,,,,,,,,,,,,HOURGLASS,Vanish Seamless Finish Liquid Foundation,https://www.ulta.com/vanish-seamless-finish-liquid-foundation?productId=pimprod2020422,"Espresso (deep, cool undertone)",https://images.ulta.com/is/image/Ulta/2575782sw?$50px$,"Espresso (deep, cool undertone)",Espresso,2,RGB,22.5,0.235294117647059,0.266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11/20,2020-11-01,2020.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#544034,,,,,,,,,,,,,,,,HOURGLASS,Vanish Seamless Finish Foundation Stick,https://www.ulta.com/vanish-seamless-finish-foundation-stick?productId=pimprod2020481,"Espresso (deep, cool undertone)",https://images.ulta.com/is/image/Ulta/2572557sw?$50px$,"Espresso (deep, cool undertone)",Espresso,2,RGB,22.5,0.235294117647059,0.266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11/20,2020-11-01,2020.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#552E21,,,,,,,,,,,,,,,,Anastasia Beverly Hills,Luminous Foundation,https://www.ulta.com/luminous-foundation?productId=pimprod2008586,540W (deep skin with a warm red undertone),https://images.ulta.com/is/image/Ulta/2551457sw?$50px$,540W (deep skin with a warm red undertone),Neutral,540W,RGB,15.0,0.440677966101695,0.231372549019608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/21,2021-01-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,#552F22,,,,,,,,,,,,,,,,L'Oréal,Infallible Pro-Matte Liquid Longwear Foundation,https://www.ulta.com/infallible-pro-matte-liquid-longwear-foundation?productId=xlsImpprod11861081,Rich Ebony 115,https://images.ulta.com/is/image/Ulta/2547754sw?$50px$,Rich Ebony 115,Rich Ebony,115,RGB,15.2941176470588,0.428571428571429,0.233333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/21,2021-04-01,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
